generation_id,generation_name,generation_url,car_url
5789bd33187949a93844a79aae76f61a,León 2005-2012,https://www.encycarpedia.com/es/seat/05-leon,https://www.encycarpedia.com/es/seat/11-leon-1-6-tdi-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/12-leon-1-2-tsi-86-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/12-leon-1-2-tsi-s-s-105-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/12-leon-1-4-tsi-s-s-122-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/12-leon-1-4-tsi-s-s-140-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/12-leon-1-6-tdi-90-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/12-leon-1-6-tdi-s-s-105-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/12-leon-1-8-tsi-s-s-180-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/12-leon-2-0-tdi-s-s-150-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/12-leon-2-0-tdi-s-s-184-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-1-6-tdi-ecomotive-110-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-sc-1-2-tsi-86-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-sc-1-2-tsi-s-s-105-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-sc-1-4-tsi-s-s-122-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-sc-1-4-tsi-s-s-140-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-sc-1-6-tdi-90-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-sc-1-6-tdi-ecomotive-110-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-sc-1-6-tdi-s-s-105-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-sc-1-8-tsi-s-s-180-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-sc-2-0-tdi-s-s-150-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-sc-2-0-tdi-s-s-184-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-st-1-2-tsi-86-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-st-1-2-tsi-s-s-105-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-st-1-4-tsi-s-s-122-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-st-1-4-tsi-s-s-140-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-st-1-6-tdi-90-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-st-1-6-tdi-ecomotive-110-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-st-1-6-tdi-s-s-105-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-st-1-8-tsi-s-s-180-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-st-2-0-tdi-s-s-150-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/13-leon-st-2-0-tdi-s-s-184-familiar
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-1-2-tsi-s-s-110-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-1-4-tgi-s-s-lpg-110-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-1-4-tsi-s-s-125-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-1-4-tsi-s-s-150-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-cupra-265-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-cupra-280-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-sc-1-2-tsi-s-s-110-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-sc-1-4-tsi-s-s-125-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-sc-1-4-tsi-s-s-150-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-sc-cupra-265-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-sc-cupra-280-hatch
d5197a500635b1841b8b2120dd034887,León 2012-2020,https://www.encycarpedia.com/es/seat/12-leon,https://www.encycarpedia.com/es/seat/14-leon-st-1-2-tsi-s-s-110-familiar
